Fecha,Conc
2018-01-09,57.391304347826086
2018-01-09,60.95652173913044
2018-01-09,59.95652173913044
2018-01-10,21.956521739130434
2018-01-10,34.391304347826086
2018-01-10,50.21739130434783
2018-01-10,48.08695652173913
2018-01-10,44.82608695652174
2018-01-10,56.34782608695652
2018-01-10,47.52173913043478
2018-01-10,40.30434782608695
2018-01-10,42.78260869565217
2018-01-10,43.34782608695652
2018-01-10,52.21739130434783
2018-01-10,40.08695652173913
2018-01-10,52.08695652173913
2018-01-10,44.65217391304348
2018-01-10,41.0
2018-01-10,65.6086956521739
2018-01-10,51.391304347826086
2018-01-10,20.956521739130434
2018-01-10,52.43478260869565
2018-01-10,49.91304347826087
2018-01-10,48.47826086956522
2018-01-10,41.47826086956522
2018-01-10,53.78260869565217
2018-01-10,50.82608695652174
2018-01-11,34.95652173913044
2018-01-11,33.34782608695652
2018-01-11,42.56521739130435
2018-01-11,63.869565217391305
2018-01-11,41.08695652173913
2018-01-11,8.73913043478261
2018-01-11,39.56521739130435
2018-01-11,36.82608695652174
2018-01-11,30.47826086956522
2018-01-11,32.21739130434783
2018-01-11,6.434782608695652
2018-01-11,37.95652173913044
2018-01-11,27.08695652173913
2018-01-11,39.65217391304348
2018-01-11,39.130434782608695
2018-01-11,26.608695652173914
2018-01-11,44.04347826086956
2018-01-11,42.78260869565217
2018-01-11,37.0
2018-01-11,22.47826086956522
2018-01-11,34.73913043478261
2018-01-11,27.304347826086957
2018-01-11,24.26086956521739
2018-01-11,42.30434782608695
2018-01-12,86.30434782608695
2018-01-12,62.56521739130435
2018-01-12,75.30434782608695
2018-01-12,76.91304347826087
2018-01-12,31.52173913043478
2018-01-12,39.08695652173913
2018-01-12,59.56521739130435
2018-01-12,62.47826086956522
2018-01-12,73.3913043478261
2018-01-12,78.43478260869566
2018-01-12,74.56521739130434
2018-01-12,69.26086956521739
2018-01-12,72.1304347826087
2018-01-12,71.52173913043478
2018-01-12,60.56521739130435
2018-01-12,69.04347826086956
2018-01-12,80.3913043478261
2018-01-12,55.47826086956522
2018-01-12,66.3913043478261
2018-01-12,92.17391304347827
2018-01-12,67.65217391304348
2018-01-12,65.69565217391305
2018-01-12,70.3913043478261
2018-01-12,53.608695652173914
2018-01-13,55.52173913043478
2018-01-13,63.30434782608695
2018-01-13,72.82608695652173
2018-01-13,56.69565217391305
2018-01-13,62.08695652173913
2018-01-13,67.95652173913044
2018-01-13,68.34782608695652
2018-01-13,69.08695652173913
2018-01-13,67.08695652173913
2018-01-13,67.95652173913044
2018-01-13,28.391304347826086
2018-01-13,61.34782608695652
2018-01-13,59.04347826086956
2018-01-13,57.91304347826087
2018-01-13,48.47826086956522
2018-01-13,76.95652173913044
2018-01-13,72.6086956521739
2018-01-13,69.21739130434783
2018-01-13,50.43478260869565
2018-01-13,42.608695652173914
2018-01-13,49.95652173913044
2018-01-13,68.52173913043478
2018-01-13,64.65217391304348
2018-01-13,65.56521739130434
2018-01-14,34.0
2018-01-14,32.34782608695652
2018-01-14,36.0
2018-01-14,29.91304347826087
2018-01-14,40.608695652173914
2018-01-14,46.65217391304348
2018-01-14,8.695652173913043
2018-01-14,34.47826086956522
2018-01-14,33.34782608695652
2018-01-14,15.521739130434783
2018-01-14,28.956521739130434
2018-01-14,22.217391304347824
2018-01-14,50.04347826086956
2018-01-14,34.91304347826087
2018-01-14,31.869565217391305
2018-01-14,19.347826086956523
2018-01-14,26.956521739130434
2018-01-14,25.695652173913043
2018-01-14,33.130434782608695
2018-01-14,36.34782608695652
2018-01-14,27.08695652173913
2018-01-14,35.73913043478261
2018-01-14,31.91304347826087
2018-01-14,30.695652173913043
2018-01-15,54.17391304347826
2018-01-15,49.869565217391305
2018-01-15,47.78260869565217
2018-01-15,50.69565217391305
2018-01-15,75.1304347826087
2018-01-15,59.69565217391305
2018-01-15,69.17391304347827
2018-01-15,57.47826086956522
2018-01-15,57.130434782608695
2018-01-15,64.65217391304348
2018-01-15,64.69565217391305
2018-01-15,55.65217391304348
2018-01-15,60.30434782608695
2018-01-15,68.26086956521739
2018-01-15,64.3913043478261
2018-01-15,64.0
2018-01-15,53.47826086956522
2018-01-15,45.69565217391305
2018-01-15,47.73913043478261
2018-01-15,49.47826086956522
2018-01-15,23.304347826086957
2018-01-15,62.65217391304348
2018-01-15,62.56521739130435
2018-01-15,30.304347826086957
2018-01-16,53.130434782608695
2018-01-16,68.82608695652173
2018-01-16,53.65217391304348
2018-01-16,50.04347826086956
2018-01-16,76.52173913043478
2018-01-16,61.08695652173913
2018-01-16,68.43478260869566
2018-01-16,34.73913043478261
2018-01-16,55.130434782608695
2018-01-16,77.43478260869566
2018-01-16,49.56521739130435
2018-01-16,52.52173913043478
2018-01-16,57.47826086956522
2018-01-16,61.95652173913044
2018-01-16,65.34782608695652
2018-01-16,65.82608695652173
2018-01-16,35.21739130434783
2018-01-16,60.56521739130435
2018-01-16,73.69565217391305
2018-01-16,64.17391304347827
2018-01-16,56.69565217391305
2018-01-16,65.34782608695652
2018-01-16,64.34782608695652
2018-01-16,68.69565217391305
2018-01-17,62.21739130434783
2018-01-17,54.82608695652174
2018-01-17,60.91304347826087
2018-01-17,48.26086956521739
2018-01-17,56.130434782608695
2018-01-17,55.52173913043478
2018-01-17,51.52173913043478
2018-01-17,73.52173913043478
2018-01-17,61.56521739130435
2018-01-17,50.21739130434783
2018-01-17,54.65217391304348
2018-01-17,76.0
2018-01-17,60.08695652173913
2018-01-17,54.52173913043478
2018-01-17,67.43478260869566
2018-01-17,50.26086956521739
2018-01-17,41.82608695652174
2018-01-17,53.21739130434783
2018-01-17,62.56521739130435
2018-01-17,50.65217391304348
2018-01-17,32.30434782608695
2018-01-17,60.608695652173914
2018-01-17,64.52173913043478
2018-01-17,70.47826086956522
2018-01-18,93.91304347826087
2018-01-18,70.56521739130434
2018-01-18,69.0
2018-01-18,79.08695652173913
2018-01-18,33.82608695652174
2018-01-18,56.91304347826087
2018-01-18,75.82608695652173
2018-01-18,82.65217391304348
2018-01-18,74.47826086956522
2018-01-18,67.78260869565217
2018-01-18,80.78260869565217
2018-01-18,66.73913043478261
2018-01-18,76.30434782608695
2018-01-18,74.6086956521739
2018-01-18,69.43478260869566
2018-01-18,51.91304347826087
2018-01-18,75.1304347826087
2018-01-18,71.6086956521739
2018-01-18,83.47826086956522
2018-01-18,70.52173913043478
2018-01-18,77.34782608695652
2018-01-18,68.47826086956522
2018-01-18,76.47826086956522
2018-01-18,51.608695652173914
2018-01-19,74.73913043478261
2018-01-19,57.08695652173913
2018-01-19,81.21739130434783
2018-01-19,99.08695652173913
2018-01-19,65.21739130434783
2018-01-19,74.21739130434783
2018-01-19,76.65217391304348
2018-01-19,101.82608695652173
2018-01-19,72.82608695652173
2018-01-19,69.69565217391305
2018-01-19,73.82608695652173
2018-01-19,41.82608695652174
2018-01-19,37.869565217391305
2018-01-19,90.08695652173913
2018-01-19,78.0
2018-01-19,75.91304347826087
2018-01-19,80.91304347826087
2018-01-19,79.56521739130434
2018-01-19,98.30434782608695
2018-01-19,70.95652173913044
2018-01-19,57.608695652173914
2018-01-19,91.34782608695652
2018-01-19,67.56521739130434
2018-01-19,68.43478260869566
2018-01-20,91.1304347826087
2018-01-20,58.34782608695652
2018-01-20,66.3913043478261
2018-01-20,61.56521739130435
2018-01-20,63.95652173913044
2018-01-20,61.17391304347826
2018-01-20,72.52173913043478
2018-01-20,55.26086956521739
2018-01-20,81.08695652173913
2018-01-20,69.08695652173913
2018-01-20,65.6086956521739
2018-01-20,70.34782608695652
2018-01-20,70.21739130434783
2018-01-20,38.91304347826087
2018-01-20,93.82608695652173
2018-01-20,70.91304347826087
2018-01-20,48.391304347826086
2018-01-20,52.869565217391305
2018-01-20,79.47826086956522
2018-01-20,60.391304347826086
2018-01-20,62.391304347826086
2018-01-20,56.47826086956522
2018-01-20,68.8695652173913
2018-01-20,16.782608695652176
2018-01-21,61.391304347826086
2018-01-21,26.782608695652176
2018-01-21,41.391304347826086
2018-01-21,51.65217391304348
2018-01-21,48.17391304347826
2018-01-21,55.56521739130435
2018-01-21,53.30434782608695
2018-01-21,35.391304347826086
2018-01-21,50.608695652173914
2018-01-21,58.95652173913044
2018-01-21,51.21739130434783
2018-01-21,48.47826086956522
2018-01-21,50.65217391304348
2018-01-21,48.78260869565217
2018-01-21,48.04347826086956
2018-01-21,48.91304347826087
2018-01-21,46.47826086956522
2018-01-21,39.26086956521739
2018-01-21,60.78260869565217
2018-01-21,53.0
2018-01-21,41.43478260869565
2018-01-21,60.91304347826087
2018-01-21,49.47826086956522
2018-01-21,23.565217391304348
2018-01-22,61.43478260869565
2018-01-22,21.47826086956522
2018-01-22,55.30434782608695
2018-01-22,55.82608695652174
2018-01-22,70.47826086956522
2018-01-22,52.04347826086956
2018-01-22,54.82608695652174
2018-01-22,46.73913043478261
2018-01-22,81.34782608695652
2018-01-22,56.130434782608695
2018-01-22,54.17391304347826
2018-01-22,59.95652173913044
2018-01-22,60.91304347826087
2018-01-22,35.608695652173914
2018-01-22,62.0
2018-01-22,58.04347826086956
2018-01-22,42.91304347826087
2018-01-22,50.04347826086956
2018-01-22,66.78260869565217
2018-01-22,54.69565217391305
2018-01-22,64.34782608695652
2018-01-22,61.69565217391305
2018-01-22,52.95652173913044
2018-01-22,56.30434782608695
2018-01-23,55.91304347826087
2018-01-23,61.47826086956522
2018-01-23,65.1304347826087
2018-01-23,71.6086956521739
2018-01-23,78.8695652173913
2018-01-23,45.391304347826086
2018-01-23,57.30434782608695
2018-01-23,81.95652173913044
2018-01-23,63.91304347826087
2018-01-23,78.73913043478261
2018-01-23,50.391304347826086
2018-01-23,60.73913043478261
2018-01-23,64.3913043478261
2018-01-23,70.43478260869566
2018-01-23,80.3913043478261
2018-01-23,60.17391304347826
2018-01-23,63.391304347826086
2018-01-23,57.17391304347826
2018-01-23,58.95652173913044
2018-01-23,50.869565217391305
2018-01-23,83.34782608695652
2018-01-23,34.391304347826086
2018-01-23,56.08695652173913
2018-01-23,23.52173913043478
2018-01-24,65.95652173913044
2018-01-24,74.82608695652173
2018-01-24,36.21739130434783
2018-01-24,67.56521739130434
2018-01-24,56.73913043478261
2018-01-24,53.69565217391305
2018-01-24,44.26086956521739
2018-01-24,67.0
2018-01-24,68.73913043478261
2018-01-24,71.26086956521739
2018-01-24,94.78260869565217
2018-01-24,65.6086956521739
2018-01-24,61.21739130434783
2018-01-24,63.69565217391305
2018-01-24,61.69565217391305
2018-01-24,50.82608695652174
2018-01-24,59.34782608695652
2018-01-24,83.47826086956522
2018-01-24,68.04347826086956
2018-01-24,65.73913043478261
2018-01-24,66.91304347826087
2018-01-24,61.34782608695652
2018-01-24,70.43478260869566
2018-01-24,71.69565217391305
2018-01-25,60.95652173913044
2018-01-25,64.0
2018-01-25,56.91304347826087
2018-01-25,49.91304347826087
2018-01-25,57.56521739130435
2018-01-25,59.78260869565217
2018-01-25,20.91304347826087
2018-01-25,58.73913043478261
2018-01-25,56.608695652173914
2018-01-25,56.95652173913044
2018-01-25,49.30434782608695
2018-01-25,72.08695652173913
2018-01-25,62.0
2018-01-25,58.69565217391305
2018-01-25,56.869565217391305
2018-01-25,46.56521739130435
2018-01-25,74.3913043478261
2018-01-25,60.43478260869565
2018-01-25,28.17391304347826
2018-01-25,52.52173913043478
2018-01-25,48.82608695652174
2018-01-25,65.08695652173913
2018-01-25,46.0
2018-01-25,65.30434782608695
2018-01-26,23.17391304347826
2018-01-26,50.91304347826087
2018-01-26,23.26086956521739
2018-01-26,15.521739130434783
2018-01-26,31.73913043478261
2018-01-26,9.173913043478262
2018-01-26,30.652173913043477
2018-01-26,44.34782608695652
2018-01-26,27.608695652173914
2018-01-26,38.65217391304348
2018-01-26,52.95652173913044
2018-01-26,34.78260869565217
2018-01-26,37.91304347826087
2018-01-26,31.73913043478261
2018-01-26,31.565217391304348
2018-01-26,31.47826086956522
2018-01-26,35.21739130434783
2018-01-26,44.69565217391305
2018-01-26,37.04347826086956
2018-01-26,25.130434782608695
2018-01-26,23.82608695652174
2018-01-26,27.0
2018-01-26,12.130434782608695
2018-01-26,23.956521739130434
2018-01-27,18.0
2018-01-27,19.0
2018-01-27,16.347826086956523
2018-01-27,18.47826086956522
2018-01-27,23.73913043478261
2018-01-27,47.69565217391305
2018-01-27,24.782608695652176
2018-01-27,25.217391304347824
2018-01-27,17.91304347826087
2018-01-27,26.0
2018-01-27,17.608695652173914
2018-01-27,45.08695652173913
2018-01-27,13.869565217391305
2018-01-27,4.086956521739131
2018-01-27,2.217391304347826
2018-01-27,13.0
2018-01-27,19.347826086956523
2018-01-27,16.26086956521739
2018-01-27,40.82608695652174
2018-01-27,15.043478260869565
2018-01-27,17.26086956521739
2018-01-27,18.434782608695652
2018-01-27,5.565217391304348
2018-01-27,33.26086956521739
2018-01-28,14.695652173913043
2018-01-28,19.347826086956523
2018-01-28,10.956521739130435
2018-01-28,9.608695652173912
2018-01-28,10.652173913043478
2018-01-28,21.217391304347824
2018-01-28,17.130434782608695
2018-01-28,19.652173913043477
2018-01-28,16.26086956521739
2018-01-28,22.869565217391305
2018-01-28,38.130434782608695
2018-01-28,22.043478260869566
2018-01-28,19.347826086956523
2018-01-28,40.65217391304348
2018-01-28,29.347826086956523
2018-01-28,19.82608695652174
2018-01-28,3.8260869565217392
2018-01-28,18.782608695652176
2018-01-28,24.217391304347824
2018-01-28,19.47826086956522
2018-01-28,12.217391304347826
2018-01-28,20.043478260869566
2018-01-28,19.0
2018-01-28,44.04347826086956
2018-01-29,62.17391304347826
2018-01-29,62.17391304347826
2018-01-29,92.34782608695652
2018-01-29,63.52173913043478
2018-01-29,52.82608695652174
2018-01-29,49.0
2018-01-29,62.04347826086956
2018-01-29,58.391304347826086
2018-01-29,66.17391304347827
2018-01-29,21.47826086956522
2018-01-29,50.47826086956522
2018-01-29,59.69565217391305
2018-01-29,44.43478260869565
2018-01-29,52.30434782608695
2018-01-29,51.869565217391305
2018-01-29,57.608695652173914
2018-01-29,73.78260869565217
2018-01-29,56.78260869565217
2018-01-29,42.391304347826086
2018-01-29,65.0
2018-01-29,69.47826086956522
2018-01-29,53.04347826086956
2018-01-29,47.869565217391305
2018-01-29,72.8695652173913
2018-01-30,73.43478260869566
2018-01-30,64.3913043478261
2018-01-30,88.95652173913044
2018-01-30,56.65217391304348
2018-01-30,61.130434782608695
2018-01-30,42.08695652173913
2018-01-30,59.26086956521739
2018-01-30,56.69565217391305
2018-01-30,22.82608695652174
2018-01-30,65.73913043478261
2018-01-30,71.08695652173913
2018-01-30,51.30434782608695
2018-01-30,65.47826086956522
2018-01-30,83.30434782608695
2018-01-30,73.43478260869566
2018-01-30,51.26086956521739
2018-01-30,77.47826086956522
2018-01-30,63.391304347826086
2018-01-30,61.73913043478261
2018-01-30,65.0
2018-01-30,64.26086956521739
2018-01-30,80.95652173913044
2018-01-30,75.78260869565217
2018-01-30,71.04347826086956
2018-01-31,39.91304347826087
2018-01-31,90.34782608695652
2018-01-31,91.6086956521739
2018-01-31,76.08695652173913
2018-01-31,64.78260869565217
2018-01-31,74.26086956521739
2018-01-31,75.04347826086956
2018-01-31,67.34782608695652
2018-01-31,75.04347826086956
2018-01-31,90.3913043478261
2018-01-31,45.130434782608695
2018-01-31,79.95652173913044
2018-01-31,75.78260869565217
2018-01-31,63.52173913043478
2018-01-31,80.30434782608695
2018-01-31,103.21739130434783
2018-01-31,64.30434782608695
2018-01-31,69.21739130434783
2018-01-31,76.65217391304348
2018-01-31,73.34782608695652
2018-01-31,79.95652173913044
2018-01-31,91.8695652173913
2018-01-31,84.3913043478261
2018-01-31,73.6086956521739
2018-02-01,68.65217391304348
2018-02-01,70.6086956521739
2018-02-01,79.43478260869566
2018-02-01,65.3913043478261
2018-02-01,85.21739130434783
2018-02-01,66.8695652173913
2018-02-01,54.08695652173913
2018-02-01,75.82608695652173
2018-02-01,47.47826086956522
2018-02-01,25.73913043478261
2018-02-01,60.82608695652174
2018-02-01,63.26086956521739
2018-02-01,59.56521739130435
2018-02-01,72.08695652173913
2018-02-01,59.608695652173914
2018-02-01,68.8695652173913
2018-02-01,71.43478260869566
2018-02-01,77.0
2018-02-01,69.26086956521739
2018-02-01,82.69565217391305
2018-02-01,71.82608695652173
2018-02-01,67.91304347826087
2018-02-01,57.30434782608695
2018-02-01,69.26086956521739
2018-02-02,48.69565217391305
2018-02-02,42.26086956521739
2018-02-02,39.95652173913044
2018-02-02,15.73913043478261
2018-02-02,26.782608695652176
2018-02-02,20.08695652173913
2018-02-02,32.26086956521739
2018-02-02,32.17391304347826
2018-02-02,31.043478260869566
2018-02-02,23.869565217391305
2018-02-02,31.73913043478261
2018-02-02,40.130434782608695
2018-02-02,55.30434782608695
2018-02-02,30.47826086956522
2018-02-02,68.56521739130434
2018-02-02,50.95652173913044
2018-02-02,31.782608695652176
2018-02-02,10.08695652173913
2018-02-02,31.0
2018-02-02,44.52173913043478
2018-02-02,45.26086956521739
2018-02-02,23.73913043478261
2018-02-02,27.347826086956523
2018-02-02,52.65217391304348
2018-02-03,50.69565217391305
2018-02-03,37.91304347826087
2018-02-03,38.869565217391305
2018-02-03,12.565217391304348
2018-02-03,51.65217391304348
2018-02-03,45.73913043478261
2018-02-03,44.26086956521739
2018-02-03,59.17391304347826
2018-02-03,39.0
2018-02-03,37.82608695652174
2018-02-03,40.34782608695652
2018-02-03,33.69565217391305
2018-02-03,18.47826086956522
2018-02-03,39.56521739130435
2018-02-03,41.21739130434783
2018-02-03,35.56521739130435
2018-02-03,41.17391304347826
2018-02-03,45.65217391304348
2018-02-03,35.21739130434783
2018-02-03,39.73913043478261
2018-02-03,48.82608695652174
2018-02-03,41.0
2018-02-03,30.391304347826086
2018-02-03,48.78260869565217
2018-02-04,32.47826086956522
2018-02-04,16.47826086956522
2018-02-04,23.217391304347824
2018-02-04,26.652173913043477
2018-02-04,7.0
2018-02-04,36.0
2018-02-04,41.130434782608695
2018-02-04,48.82608695652174
2018-02-04,3.869565217391304
2018-02-04,22.782608695652176
2018-02-04,25.695652173913043
2018-02-04,31.391304347826086
2018-02-04,27.347826086956523
2018-02-04,30.91304347826087
2018-02-04,8.130434782608695
2018-02-04,28.91304347826087
2018-02-04,22.73913043478261
2018-02-04,24.391304347826086
2018-02-04,32.30434782608695
2018-02-04,22.565217391304348
2018-02-04,26.52173913043478
2018-02-04,23.0
2018-02-04,49.43478260869565
2018-02-04,29.652173913043477
2018-02-05,46.82608695652174
2018-02-05,41.78260869565217
2018-02-05,40.56521739130435
2018-02-05,35.26086956521739
2018-02-05,44.65217391304348
2018-02-05,54.69565217391305
2018-02-05,58.34782608695652
2018-02-05,39.26086956521739
2018-02-05,37.78260869565217
2018-02-05,40.47826086956522
2018-02-05,37.08695652173913
2018-02-05,35.56521739130435
2018-02-05,59.73913043478261
2018-02-05,38.869565217391305
2018-02-05,61.91304347826087
2018-02-05,41.17391304347826
2018-02-05,36.56521739130435
2018-02-05,17.47826086956522
2018-02-05,40.17391304347826
2018-02-05,12.217391304347826
2018-02-05,24.217391304347824
2018-02-05,29.304347826086957
2018-02-05,36.69565217391305
2018-02-05,43.0
2018-02-06,17.52173913043478
2018-02-06,32.26086956521739
2018-02-06,30.347826086956523
2018-02-06,30.608695652173914
2018-02-06,36.08695652173913
2018-02-06,11.434782608695652
2018-02-06,25.434782608695652
2018-02-06,27.043478260869566
2018-02-06,55.130434782608695
2018-02-06,50.52173913043478
2018-02-06,49.56521739130435
2018-02-06,23.91304347826087
2018-02-06,53.69565217391305
2018-02-06,32.08695652173913
2018-02-06,24.652173913043477
2018-02-06,26.565217391304348
2018-02-06,38.52173913043478
2018-02-06,27.434782608695652
2018-02-06,25.695652173913043
2018-02-06,10.826086956521738
2018-02-06,31.08695652173913
2018-02-06,36.56521739130435
2018-02-06,29.956521739130434
2018-02-06,36.78260869565217
2018-02-07,44.04347826086956
2018-02-07,36.56521739130435
2018-02-07,49.52173913043478
2018-02-07,46.391304347826086
2018-02-07,12.26086956521739
2018-02-07,44.52173913043478
2018-02-07,39.95652173913044
2018-02-07,50.08695652173913
2018-02-07,52.43478260869565
2018-02-07,49.130434782608695
2018-02-07,24.652173913043477
2018-02-07,41.56521739130435
2018-02-07,36.73913043478261
2018-02-07,47.17391304347826
2018-02-07,44.91304347826087
2018-02-07,21.217391304347824
2018-02-07,44.391304347826086
2018-02-07,66.65217391304348
2018-02-07,33.65217391304348
2018-02-07,34.869565217391305
2018-02-07,41.95652173913044
2018-02-07,63.30434782608695
2018-02-07,58.08695652173913
2018-02-07,57.95652173913044
2018-02-08,40.30434782608695
2018-02-08,38.52173913043478
2018-02-08,45.43478260869565
2018-02-08,25.869565217391305
2018-02-08,58.73913043478261
2018-02-08,39.17391304347826
2018-02-08,50.65217391304348
2018-02-08,51.34782608695652
2018-02-08,76.21739130434783
2018-02-08,64.95652173913044
2018-02-08,24.043478260869566
2018-02-08,51.04347826086956
2018-02-08,56.95652173913044
2018-02-08,45.65217391304348
2018-02-08,65.17391304347827
2018-02-08,48.95652173913044
2018-02-08,43.0
2018-02-08,49.47826086956522
2018-02-08,46.82608695652174
2018-02-08,58.17391304347826
2018-02-08,14.91304347826087
2018-02-08,48.08695652173913
2018-02-08,51.21739130434783
2018-02-08,44.130434782608695
2018-02-09,83.52173913043478
2018-02-09,79.30434782608695
2018-02-09,36.04347826086956
2018-02-09,83.8695652173913
